U=1.000 
ngas=6.000e+06 (cm-3) 
mean_lam=1.300 (um) 
gamma=0.700 
amax=2.500 (um) 
dust_composition=astro 
! 
Av= 0.000,14.796,41.154,221.104,10886.093
! 
NH= 0.00000e+00,2.14542e+22,5.96732e+22,3.20601e+23,1.57848e+25
! 
w	 p(Av=0.000)	 I(Av=0.000)	 p(Av=14.796)	 I(Av=14.796)	 p(Av=41.154)	 I(Av=41.154)	 p(Av=221.104)	 I(Av=221.104)	 p(Av=10886.093)	 I(Av=10886.093)
2.114e+03	 2.568e+01	 -1.693e-05	 2.366e+01	 2.937e-07	 1.973e+01	 7.760e-07	 6.361e+00	 3.774e-06	 nan	 nan	 
2.138e+03	 2.569e+01	 -1.614e-05	 2.367e+01	 2.800e-07	 1.974e+01	 7.403e-07	 6.364e+00	 3.603e-06	 nan	 nan	 
2.163e+03	 2.570e+01	 -1.536e-05	 2.368e+01	 2.666e-07	 1.975e+01	 7.051e-07	 6.366e+00	 3.433e-06	 nan	 nan	 
2.188e+03	 2.571e+01	 -1.464e-05	 2.369e+01	 2.541e-07	 1.976e+01	 6.721e-07	 6.369e+00	 3.275e-06	 nan	 nan	 
2.213e+03	 2.571e+01	 -1.395e-05	 2.369e+01	 2.422e-07	 1.976e+01	 6.409e-07	 6.370e+00	 3.125e-06	 nan	 nan	 
2.239e+03	 2.572e+01	 -1.327e-05	 2.370e+01	 2.305e-07	 1.977e+01	 6.101e-07	 6.373e+00	 2.977e-06	 nan	 nan	 
2.265e+03	 2.573e+01	 -1.264e-05	 2.371e+01	 2.196e-07	 1.978e+01	 5.815e-07	 6.376e+00	 2.839e-06	 nan	 nan	 
2.291e+03	 2.574e+01	 -1.205e-05	 2.372e+01	 2.093e-07	 1.979e+01	 5.544e-07	 6.377e+00	 2.708e-06	 nan	 nan	 
2.317e+03	 2.575e+01	 -1.147e-05	 2.373e+01	 1.993e-07	 1.979e+01	 5.283e-07	 6.380e+00	 2.582e-06	 nan	 nan	 
2.344e+03	 2.575e+01	 -1.093e-05	 2.374e+01	 1.899e-07	 1.980e+01	 5.033e-07	 6.382e+00	 2.462e-06	 nan	 nan	 
2.371e+03	 2.576e+01	 -1.041e-05	 2.374e+01	 1.809e-07	 1.981e+01	 4.797e-07	 6.383e+00	 2.347e-06	 nan	 nan	 
2.399e+03	 2.577e+01	 -9.900e-06	 2.375e+01	 1.721e-07	 1.982e+01	 4.565e-07	 6.387e+00	 2.235e-06	 nan	 nan	 
2.427e+03	 2.578e+01	 -9.426e-06	 2.376e+01	 1.639e-07	 1.982e+01	 4.349e-07	 6.389e+00	 2.131e-06	 nan	 nan	 
2.455e+03	 2.578e+01	 -8.978e-06	 2.376e+01	 1.561e-07	 1.983e+01	 4.144e-07	 6.390e+00	 2.032e-06	 nan	 nan	 
2.483e+03	 2.579e+01	 -8.548e-06	 2.377e+01	 1.487e-07	 1.984e+01	 3.947e-07	 6.393e+00	 1.936e-06	 nan	 nan	 
2.512e+03	 2.579e+01	 -8.137e-06	 2.378e+01	 1.415e-07	 1.984e+01	 3.759e-07	 6.394e+00	 1.845e-06	 nan	 nan	 
2.541e+03	 2.580e+01	 -7.748e-06	 2.379e+01	 1.348e-07	 1.985e+01	 3.581e-07	 6.397e+00	 1.759e-06	 nan	 nan	 
2.570e+03	 2.581e+01	 -7.377e-06	 2.380e+01	 1.283e-07	 1.986e+01	 3.411e-07	 6.400e+00	 1.676e-06	 nan	 nan	 
2.600e+03	 2.581e+01	 -7.022e-06	 2.380e+01	 1.222e-07	 1.986e+01	 3.249e-07	 6.400e+00	 1.597e-06	 nan	 nan	 
2.630e+03	 2.582e+01	 -6.687e-06	 2.381e+01	 1.164e-07	 1.987e+01	 3.095e-07	 6.403e+00	 1.522e-06	 nan	 nan	 
2.661e+03	 2.583e+01	 -6.358e-06	 2.382e+01	 1.107e-07	 1.988e+01	 2.944e-07	 6.405e+00	 1.449e-06	 nan	 nan	 
2.692e+03	 2.583e+01	 -6.051e-06	 2.382e+01	 1.054e-07	 1.988e+01	 2.803e-07	 6.406e+00	 1.380e-06	 nan	 nan	 
2.723e+03	 2.584e+01	 -5.762e-06	 2.383e+01	 1.003e-07	 1.989e+01	 2.671e-07	 6.408e+00	 1.316e-06	 nan	 nan	 
2.754e+03	 2.585e+01	 -5.485e-06	 2.384e+01	 9.553e-08	 1.990e+01	 2.543e-07	 6.411e+00	 1.253e-06	 nan	 nan	 
2.786e+03	 2.585e+01	 -5.221e-06	 2.384e+01	 9.095e-08	 1.990e+01	 2.422e-07	 6.412e+00	 1.194e-06	 nan	 nan	 
2.818e+03	 2.586e+01	 -4.971e-06	 2.385e+01	 8.661e-08	 1.991e+01	 2.307e-07	 6.414e+00	 1.138e-06	 nan	 nan	 
2.851e+03	 2.586e+01	 -4.730e-06	 2.385e+01	 8.242e-08	 1.991e+01	 2.196e-07	 6.416e+00	 1.084e-06	 nan	 nan	 
2.884e+03	 2.587e+01	 -4.499e-06	 2.386e+01	 7.841e-08	 1.992e+01	 2.090e-07	 6.417e+00	 1.032e-06	 nan	 nan	 
2.917e+03	 2.588e+01	 -4.285e-06	 2.386e+01	 7.467e-08	 1.993e+01	 1.991e-07	 6.419e+00	 9.834e-07	 nan	 nan	 
2.951e+03	 2.588e+01	 -4.077e-06	 2.387e+01	 7.107e-08	 1.993e+01	 1.895e-07	 6.421e+00	 9.367e-07	 nan	 nan	 
2.985e+03	 2.589e+01	 -3.879e-06	 2.388e+01	 6.762e-08	 1.994e+01	 1.804e-07	 6.422e+00	 8.918e-07	 nan	 nan	 
3.020e+03	 2.590e+01	 -3.690e-06	 2.388e+01	 6.434e-08	 1.994e+01	 1.716e-07	 6.425e+00	 8.491e-07	 nan	 nan	 
3.055e+03	 2.590e+01	 -3.511e-06	 2.389e+01	 6.123e-08	 1.995e+01	 1.634e-07	 6.426e+00	 8.087e-07	 nan	 nan	 
3.090e+03	 2.590e+01	 -3.343e-06	 2.389e+01	 5.830e-08	 1.995e+01	 1.556e-07	 6.427e+00	 7.705e-07	 nan	 nan	 
3.126e+03	 2.591e+01	 -3.179e-06	 2.390e+01	 5.544e-08	 1.996e+01	 1.480e-07	 6.430e+00	 7.332e-07	 nan	 nan	 
3.162e+03	 2.592e+01	 -3.026e-06	 2.391e+01	 5.278e-08	 1.997e+01	 1.410e-07	 6.432e+00	 6.985e-07	 nan	 nan	 
3.199e+03	 2.592e+01	 -2.878e-06	 2.391e+01	 5.022e-08	 1.997e+01	 1.341e-07	 6.433e+00	 6.650e-07	 nan	 nan	 
3.236e+03	 2.593e+01	 -2.737e-06	 2.392e+01	 4.776e-08	 1.998e+01	 1.276e-07	 6.435e+00	 6.328e-07	 nan	 nan	 
3.273e+03	 2.593e+01	 -2.605e-06	 2.392e+01	 4.547e-08	 1.998e+01	 1.215e-07	 6.437e+00	 6.029e-07	 nan	 nan	 
3.311e+03	 2.594e+01	 -2.479e-06	 2.393e+01	 4.326e-08	 1.998e+01	 1.156e-07	 6.437e+00	 5.740e-07	 nan	 nan	 
3.350e+03	 2.594e+01	 -2.357e-06	 2.393e+01	 4.115e-08	 1.999e+01	 1.100e-07	 6.439e+00	 5.463e-07	 nan	 nan	 
3.388e+03	 2.595e+01	 -2.243e-06	 2.394e+01	 3.916e-08	 2.000e+01	 1.047e-07	 6.440e+00	 5.202e-07	 nan	 nan	 
3.428e+03	 2.595e+01	 -2.132e-06	 2.394e+01	 3.723e-08	 2.000e+01	 9.958e-08	 6.442e+00	 4.949e-07	 nan	 nan	 
3.467e+03	 2.596e+01	 -2.030e-06	 2.395e+01	 3.545e-08	 2.001e+01	 9.483e-08	 6.444e+00	 4.714e-07	 nan	 nan	 
3.508e+03	 2.597e+01	 -1.929e-06	 2.396e+01	 3.369e-08	 2.001e+01	 9.014e-08	 6.446e+00	 4.483e-07	 nan	 nan	 
3.548e+03	 2.597e+01	 -1.836e-06	 2.396e+01	 3.206e-08	 2.002e+01	 8.582e-08	 6.447e+00	 4.270e-07	 nan	 nan	 
3.589e+03	 2.597e+01	 -1.747e-06	 2.396e+01	 3.051e-08	 2.002e+01	 8.169e-08	 6.448e+00	 4.066e-07	 nan	 nan	 
3.631e+03	 2.598e+01	 -1.661e-06	 2.397e+01	 2.902e-08	 2.002e+01	 7.770e-08	 6.449e+00	 3.868e-07	 nan	 nan	 
3.673e+03	 2.598e+01	 -1.579e-06	 2.397e+01	 2.759e-08	 2.003e+01	 7.389e-08	 6.451e+00	 3.680e-07	 nan	 nan	 
3.715e+03	 2.599e+01	 -1.503e-06	 2.398e+01	 2.626e-08	 2.003e+01	 7.034e-08	 6.452e+00	 3.505e-07	 nan	 nan	 
3.758e+03	 2.599e+01	 -1.430e-06	 2.398e+01	 2.498e-08	 2.004e+01	 6.693e-08	 6.454e+00	 3.336e-07	 nan	 nan	 
3.802e+03	 2.599e+01	 -1.359e-06	 2.399e+01	 2.376e-08	 2.004e+01	 6.366e-08	 6.454e+00	 3.174e-07	 nan	 nan	 
3.846e+03	 2.600e+01	 -1.292e-06	 2.399e+01	 2.259e-08	 2.005e+01	 6.054e-08	 6.456e+00	 3.020e-07	 nan	 nan	 
3.890e+03	 2.600e+01	 -1.230e-06	 2.400e+01	 2.149e-08	 2.005e+01	 5.762e-08	 6.457e+00	 2.875e-07	 nan	 nan	 
3.936e+03	 2.601e+01	 -1.169e-06	 2.400e+01	 2.043e-08	 2.005e+01	 5.479e-08	 6.458e+00	 2.734e-07	 nan	 nan	 
3.981e+03	 2.601e+01	 -1.112e-06	 2.400e+01	 1.944e-08	 2.006e+01	 5.215e-08	 6.459e+00	 2.603e-07	 nan	 nan	 
4.027e+03	 2.602e+01	 -1.057e-06	 2.401e+01	 1.848e-08	 2.006e+01	 4.958e-08	 6.461e+00	 2.476e-07	 nan	 nan	 
4.074e+03	 2.602e+01	 -1.005e-06	 2.401e+01	 1.758e-08	 2.007e+01	 4.716e-08	 6.462e+00	 2.356e-07	 nan	 nan	 
4.121e+03	 2.603e+01	 -9.560e-07	 2.402e+01	 1.672e-08	 2.007e+01	 4.486e-08	 6.463e+00	 2.242e-07	 nan	 nan	 
4.169e+03	 2.603e+01	 -9.092e-07	 2.402e+01	 1.590e-08	 2.007e+01	 4.268e-08	 6.464e+00	 2.134e-07	 nan	 nan	 
4.217e+03	 2.603e+01	 -8.643e-07	 2.403e+01	 1.512e-08	 2.008e+01	 4.058e-08	 6.466e+00	 2.029e-07	 nan	 nan	 
4.266e+03	 2.604e+01	 -8.217e-07	 2.403e+01	 1.438e-08	 2.008e+01	 3.859e-08	 6.467e+00	 1.931e-07	 nan	 nan	 
4.315e+03	 2.604e+01	 -7.817e-07	 2.403e+01	 1.368e-08	 2.009e+01	 3.672e-08	 6.467e+00	 1.838e-07	 nan	 nan	 
4.365e+03	 2.604e+01	 -7.434e-07	 2.404e+01	 1.301e-08	 2.009e+01	 3.493e-08	 6.469e+00	 1.748e-07	 nan	 nan	 
4.416e+03	 2.605e+01	 -7.062e-07	 2.404e+01	 1.236e-08	 2.010e+01	 3.319e-08	 6.471e+00	 1.662e-07	 nan	 nan	 
4.467e+03	 2.605e+01	 -6.717e-07	 2.405e+01	 1.176e-08	 2.010e+01	 3.158e-08	 6.471e+00	 1.582e-07	 nan	 nan	 
4.519e+03	 2.606e+01	 -6.386e-07	 2.405e+01	 1.118e-08	 2.010e+01	 3.003e-08	 6.473e+00	 1.504e-07	 nan	 nan	 
4.571e+03	 2.606e+01	 -6.074e-07	 2.406e+01	 1.063e-08	 2.011e+01	 2.857e-08	 6.474e+00	 1.432e-07	 nan	 nan	 
4.624e+03	 2.607e+01	 -5.770e-07	 2.406e+01	 1.010e-08	 2.011e+01	 2.715e-08	 6.476e+00	 1.361e-07	 nan	 nan	 
4.677e+03	 2.607e+01	 -5.489e-07	 2.406e+01	 9.610e-09	 2.011e+01	 2.583e-08	 6.476e+00	 1.295e-07	 nan	 nan	 
4.732e+03	 2.607e+01	 -5.217e-07	 2.407e+01	 9.134e-09	 2.012e+01	 2.456e-08	 6.477e+00	 1.232e-07	 nan	 nan	 
4.786e+03	 2.607e+01	 -4.962e-07	 2.407e+01	 8.689e-09	 2.012e+01	 2.336e-08	 6.477e+00	 1.172e-07	 nan	 nan	 
4.842e+03	 2.608e+01	 -4.714e-07	 2.408e+01	 8.255e-09	 2.013e+01	 2.220e-08	 6.480e+00	 1.114e-07	 nan	 nan	 
4.898e+03	 2.608e+01	 -4.482e-07	 2.408e+01	 7.849e-09	 2.013e+01	 2.111e-08	 6.481e+00	 1.060e-07	 nan	 nan	 
4.954e+03	 2.609e+01	 -4.264e-07	 2.408e+01	 7.467e-09	 2.013e+01	 2.009e-08	 6.481e+00	 1.009e-07	 nan	 nan	 
5.012e+03	 2.609e+01	 -4.052e-07	 2.409e+01	 7.097e-09	 2.013e+01	 1.909e-08	 6.482e+00	 9.588e-08	 nan	 nan	 
5.070e+03	 2.609e+01	 -3.852e-07	 2.409e+01	 6.748e-09	 2.013e+01	 1.816e-08	 6.482e+00	 9.121e-08	 nan	 nan	 
5.129e+03	 2.610e+01	 -3.660e-07	 2.409e+01	 6.411e-09	 2.014e+01	 1.725e-08	 6.484e+00	 8.669e-08	 nan	 nan	 
5.188e+03	 2.610e+01	 -3.480e-07	 2.410e+01	 6.097e-09	 2.014e+01	 1.641e-08	 6.485e+00	 8.247e-08	 nan	 nan	 
5.248e+03	 2.610e+01	 -3.308e-07	 2.410e+01	 5.796e-09	 2.015e+01	 1.560e-08	 6.486e+00	 7.844e-08	 nan	 nan	 
5.309e+03	 2.610e+01	 -3.145e-07	 2.410e+01	 5.511e-09	 2.015e+01	 1.484e-08	 6.487e+00	 7.461e-08	 nan	 nan	 
5.370e+03	 2.611e+01	 -2.988e-07	 2.411e+01	 5.237e-09	 2.016e+01	 1.410e-08	 6.489e+00	 7.092e-08	 nan	 nan	 
5.432e+03	 2.611e+01	 -2.842e-07	 2.411e+01	 4.980e-09	 2.016e+01	 1.341e-08	 6.489e+00	 6.747e-08	 nan	 nan	 
5.495e+03	 2.611e+01	 -2.701e-07	 2.411e+01	 4.735e-09	 2.016e+01	 1.275e-08	 6.490e+00	 6.417e-08	 nan	 nan	 
5.559e+03	 2.612e+01	 -2.567e-07	 2.411e+01	 4.499e-09	 2.016e+01	 1.212e-08	 6.490e+00	 6.100e-08	 nan	 nan	 
5.623e+03	 2.612e+01	 -2.441e-07	 2.412e+01	 4.278e-09	 2.017e+01	 1.153e-08	 6.492e+00	 5.802e-08	 nan	 nan	 
5.688e+03	 2.612e+01	 -2.319e-07	 2.412e+01	 4.064e-09	 2.017e+01	 1.095e-08	 6.493e+00	 5.514e-08	 nan	 nan	 
5.754e+03	 2.612e+01	 -2.204e-07	 2.412e+01	 3.864e-09	 2.017e+01	 1.041e-08	 6.493e+00	 5.245e-08	 nan	 nan	 
5.821e+03	 2.613e+01	 -2.095e-07	 2.413e+01	 3.673e-09	 2.017e+01	 9.898e-09	 6.493e+00	 4.986e-08	 nan	 nan	 
5.888e+03	 2.613e+01	 -1.991e-07	 2.413e+01	 3.492e-09	 2.018e+01	 9.411e-09	 6.495e+00	 4.742e-08	 nan	 nan	 
5.957e+03	 2.614e+01	 -1.891e-07	 2.414e+01	 3.316e-09	 2.018e+01	 8.939e-09	 6.496e+00	 4.505e-08	 nan	 nan	 
6.026e+03	 2.614e+01	 -1.798e-07	 2.414e+01	 3.152e-09	 2.018e+01	 8.499e-09	 6.496e+00	 4.284e-08	 nan	 nan	 
6.095e+03	 2.614e+01	 -1.709e-07	 2.414e+01	 2.998e-09	 2.019e+01	 8.083e-09	 6.498e+00	 4.075e-08	 nan	 nan	 
6.166e+03	 2.614e+01	 -1.624e-07	 2.414e+01	 2.849e-09	 2.019e+01	 7.683e-09	 6.498e+00	 3.874e-08	 nan	 nan	 
6.237e+03	 2.615e+01	 -1.544e-07	 2.414e+01	 2.708e-09	 2.019e+01	 7.305e-09	 6.499e+00	 3.684e-08	 nan	 nan	 
6.310e+03	 2.615e+01	 -1.466e-07	 2.415e+01	 2.572e-09	 2.019e+01	 6.937e-09	 6.500e+00	 3.499e-08	 nan	 nan	 
6.383e+03	 2.616e+01	 -1.393e-07	 2.415e+01	 2.444e-09	 2.020e+01	 6.594e-09	 6.502e+00	 3.327e-08	 nan	 nan	 
6.456e+03	 2.616e+01	 -1.325e-07	 2.416e+01	 2.325e-09	 2.020e+01	 6.272e-09	 6.502e+00	 3.165e-08	 nan	 nan	 
6.531e+03	 2.616e+01	 -1.259e-07	 2.416e+01	 2.209e-09	 2.020e+01	 5.960e-09	 6.502e+00	 3.009e-08	 nan	 nan	 
6.607e+03	 2.616e+01	 -1.197e-07	 2.416e+01	 2.099e-09	 2.020e+01	 5.665e-09	 6.502e+00	 2.860e-08	 nan	 nan	 
6.683e+03	 2.616e+01	 -1.137e-07	 2.416e+01	 1.995e-09	 2.021e+01	 5.383e-09	 6.504e+00	 2.718e-08	 nan	 nan	 
6.761e+03	 2.616e+01	 -1.080e-07	 2.416e+01	 1.895e-09	 2.021e+01	 5.116e-09	 6.505e+00	 2.584e-08	 nan	 nan	 
6.839e+03	 2.617e+01	 -1.027e-07	 2.417e+01	 1.802e-09	 2.021e+01	 4.863e-09	 6.505e+00	 2.457e-08	 nan	 nan	 
6.918e+03	 2.617e+01	 -9.757e-08	 2.417e+01	 1.712e-09	 2.022e+01	 4.623e-09	 6.507e+00	 2.335e-08	 nan	 nan	 
6.998e+03	 2.618e+01	 -9.273e-08	 2.417e+01	 1.627e-09	 2.022e+01	 4.394e-09	 6.508e+00	 2.220e-08	 nan	 nan	 
7.080e+03	 2.618e+01	 -8.802e-08	 2.418e+01	 1.545e-09	 2.022e+01	 4.171e-09	 6.508e+00	 2.108e-08	 nan	 nan	 
7.161e+03	 2.618e+01	 -8.370e-08	 2.418e+01	 1.469e-09	 2.022e+01	 3.967e-09	 6.509e+00	 2.005e-08	 nan	 nan	 
7.244e+03	 2.618e+01	 -7.952e-08	 2.418e+01	 1.396e-09	 2.022e+01	 3.770e-09	 6.509e+00	 1.906e-08	 nan	 nan	 
7.328e+03	 2.618e+01	 -7.558e-08	 2.418e+01	 1.327e-09	 2.023e+01	 3.583e-09	 6.510e+00	 1.812e-08	 nan	 nan	 
7.413e+03	 2.618e+01	 -7.182e-08	 2.418e+01	 1.261e-09	 2.023e+01	 3.406e-09	 6.510e+00	 1.722e-08	 nan	 nan	 
7.499e+03	 2.619e+01	 -6.820e-08	 2.419e+01	 1.197e-09	 2.023e+01	 3.235e-09	 6.511e+00	 1.636e-08	 nan	 nan	 
7.586e+03	 2.619e+01	 -6.480e-08	 2.419e+01	 1.138e-09	 2.023e+01	 3.074e-09	 6.512e+00	 1.555e-08	 nan	 nan	 
7.674e+03	 2.619e+01	 -6.158e-08	 2.419e+01	 1.081e-09	 2.024e+01	 2.921e-09	 6.512e+00	 1.478e-08	 nan	 nan	 
7.762e+03	 2.620e+01	 -5.853e-08	 2.420e+01	 1.028e-09	 2.024e+01	 2.777e-09	 6.514e+00	 1.405e-08	 nan	 nan	 
7.852e+03	 2.620e+01	 -5.561e-08	 2.420e+01	 9.764e-10	 2.024e+01	 2.639e-09	 6.514e+00	 1.336e-08	 nan	 nan	 
7.943e+03	 2.620e+01	 -5.285e-08	 2.420e+01	 9.279e-10	 2.024e+01	 2.508e-09	 6.515e+00	 1.270e-08	 nan	 nan	 
8.035e+03	 2.620e+01	 -5.017e-08	 2.420e+01	 8.810e-10	 2.024e+01	 2.381e-09	 6.515e+00	 1.206e-08	 nan	 nan	 
8.128e+03	 2.621e+01	 -4.768e-08	 2.421e+01	 8.373e-10	 2.025e+01	 2.264e-09	 6.516e+00	 1.146e-08	 nan	 nan	 
8.222e+03	 2.621e+01	 -4.531e-08	 2.421e+01	 7.958e-10	 2.025e+01	 2.151e-09	 6.517e+00	 1.090e-08	 nan	 nan	 
8.318e+03	 2.621e+01	 -4.305e-08	 2.421e+01	 7.560e-10	 2.025e+01	 2.044e-09	 6.517e+00	 1.035e-08	 nan	 nan	 
8.414e+03	 2.621e+01	 -4.091e-08	 2.421e+01	 7.184e-10	 2.025e+01	 1.943e-09	 6.518e+00	 9.842e-09	 nan	 nan	 
8.511e+03	 2.622e+01	 -3.885e-08	 2.422e+01	 6.823e-10	 2.026e+01	 1.845e-09	 6.519e+00	 9.349e-09	 nan	 nan	 
8.610e+03	 2.622e+01	 -3.690e-08	 2.422e+01	 6.482e-10	 2.026e+01	 1.753e-09	 6.519e+00	 8.884e-09	 nan	 nan	 
8.710e+03	 2.622e+01	 -3.506e-08	 2.422e+01	 6.158e-10	 2.026e+01	 1.665e-09	 6.520e+00	 8.442e-09	 nan	 nan	 
8.810e+03	 2.622e+01	 -3.333e-08	 2.422e+01	 5.854e-10	 2.026e+01	 1.583e-09	 6.520e+00	 8.027e-09	 nan	 nan	 
8.912e+03	 2.622e+01	 -3.166e-08	 2.422e+01	 5.561e-10	 2.026e+01	 1.504e-09	 6.521e+00	 7.627e-09	 nan	 nan	 
9.016e+03	 2.622e+01	 -3.008e-08	 2.422e+01	 5.284e-10	 2.026e+01	 1.429e-09	 6.522e+00	 7.248e-09	 nan	 nan	 
9.120e+03	 2.623e+01	 -2.856e-08	 2.423e+01	 5.018e-10	 2.027e+01	 1.358e-09	 6.522e+00	 6.885e-09	 nan	 nan	 
9.226e+03	 2.623e+01	 -2.713e-08	 2.423e+01	 4.766e-10	 2.027e+01	 1.290e-09	 6.524e+00	 6.541e-09	 nan	 nan	 
9.332e+03	 2.623e+01	 -2.578e-08	 2.423e+01	 4.530e-10	 2.027e+01	 1.226e-09	 6.523e+00	 6.218e-09	 nan	 nan	 
9.441e+03	 2.623e+01	 -2.449e-08	 2.423e+01	 4.303e-10	 2.027e+01	 1.164e-09	 6.524e+00	 5.907e-09	 nan	 nan	 
9.550e+03	 2.623e+01	 -2.327e-08	 2.423e+01	 4.088e-10	 2.027e+01	 1.106e-09	 6.524e+00	 5.614e-09	 nan	 nan	 
9.660e+03	 2.624e+01	 -2.212e-08	 2.424e+01	 3.886e-10	 2.028e+01	 1.052e-09	 6.526e+00	 5.338e-09	 nan	 nan	 
9.772e+03	 2.624e+01	 -2.099e-08	 2.424e+01	 3.689e-10	 2.028e+01	 9.985e-10	 6.525e+00	 5.068e-09	 nan	 nan	 
9.886e+03	 2.624e+01	 -1.994e-08	 2.424e+01	 3.504e-10	 2.028e+01	 9.484e-10	 6.526e+00	 4.814e-09	 nan	 nan	 
1.000e+04	 2.624e+01	 -1.895e-08	 2.424e+01	 3.330e-10	 2.028e+01	 9.014e-10	 6.526e+00	 4.576e-09	 nan	 nan	 
1.012e+04	 2.624e+01	 -1.798e-08	 2.424e+01	 3.159e-10	 2.028e+01	 8.553e-10	 6.527e+00	 4.343e-09	 nan	 nan	 
1.023e+04	 2.624e+01	 -1.712e-08	 2.424e+01	 3.008e-10	 2.028e+01	 8.144e-10	 6.527e+00	 4.136e-09	 nan	 nan	 
1.035e+04	 2.625e+01	 -1.625e-08	 2.425e+01	 2.857e-10	 2.029e+01	 7.735e-10	 6.528e+00	 3.928e-09	 nan	 nan	 
1.047e+04	 2.625e+01	 -1.543e-08	 2.425e+01	 2.712e-10	 2.029e+01	 7.344e-10	 6.529e+00	 3.730e-09	 nan	 nan	 
1.059e+04	 2.625e+01	 -1.466e-08	 2.425e+01	 2.577e-10	 2.029e+01	 6.978e-10	 6.529e+00	 3.545e-09	 nan	 nan	 
1.072e+04	 2.625e+01	 -1.390e-08	 2.425e+01	 2.444e-10	 2.029e+01	 6.619e-10	 6.530e+00	 3.363e-09	 nan	 nan	 
1.084e+04	 2.625e+01	 -1.322e-08	 2.426e+01	 2.324e-10	 2.029e+01	 6.295e-10	 6.531e+00	 3.199e-09	 nan	 nan	 
1.096e+04	 2.625e+01	 -1.258e-08	 2.425e+01	 2.211e-10	 2.029e+01	 5.989e-10	 6.530e+00	 3.043e-09	 nan	 nan	 
1.109e+04	 2.626e+01	 -1.194e-08	 2.426e+01	 2.099e-10	 2.030e+01	 5.685e-10	 6.531e+00	 2.889e-09	 nan	 nan	 
1.122e+04	 2.626e+01	 -1.133e-08	 2.426e+01	 1.992e-10	 2.030e+01	 5.396e-10	 6.531e+00	 2.743e-09	 nan	 nan	 
1.135e+04	 2.626e+01	 -1.076e-08	 2.426e+01	 1.892e-10	 2.030e+01	 5.126e-10	 6.533e+00	 2.606e-09	 nan	 nan	 
1.148e+04	 2.626e+01	 -1.023e-08	 2.426e+01	 1.798e-10	 2.030e+01	 4.872e-10	 6.533e+00	 2.477e-09	 nan	 nan	 
1.161e+04	 2.626e+01	 -9.722e-09	 2.426e+01	 1.709e-10	 2.030e+01	 4.631e-10	 6.532e+00	 2.355e-09	 nan	 nan	 
1.175e+04	 2.626e+01	 -9.223e-09	 2.426e+01	 1.622e-10	 2.030e+01	 4.394e-10	 6.533e+00	 2.234e-09	 nan	 nan	 
1.188e+04	 2.626e+01	 -8.775e-09	 2.427e+01	 1.543e-10	 2.030e+01	 4.181e-10	 6.533e+00	 2.126e-09	 nan	 nan	 
1.202e+04	 2.627e+01	 -8.325e-09	 2.427e+01	 1.464e-10	 2.031e+01	 3.967e-10	 6.534e+00	 2.017e-09	 nan	 nan	 
1.216e+04	 2.627e+01	 -7.907e-09	 2.427e+01	 1.390e-10	 2.031e+01	 3.768e-10	 6.535e+00	 1.916e-09	 nan	 nan	 
1.230e+04	 2.627e+01	 -7.512e-09	 2.427e+01	 1.321e-10	 2.031e+01	 3.580e-10	 6.535e+00	 1.821e-09	 nan	 nan	 
1.244e+04	 2.627e+01	 -7.139e-09	 2.427e+01	 1.255e-10	 2.031e+01	 3.403e-10	 6.536e+00	 1.731e-09	 nan	 nan	 
1.259e+04	 2.627e+01	 -6.774e-09	 2.427e+01	 1.191e-10	 2.031e+01	 3.229e-10	 6.535e+00	 1.643e-09	 nan	 nan	 
1.274e+04	 2.628e+01	 -6.428e-09	 2.428e+01	 1.130e-10	 2.032e+01	 3.064e-10	 6.537e+00	 1.559e-09	 nan	 nan	 
1.288e+04	 2.628e+01	 -6.111e-09	 2.428e+01	 1.075e-10	 2.032e+01	 2.913e-10	 6.536e+00	 1.482e-09	 nan	 nan	 
1.303e+04	 2.628e+01	 -5.804e-09	 2.428e+01	 1.021e-10	 2.032e+01	 2.767e-10	 6.538e+00	 1.408e-09	 nan	 nan	 
1.318e+04	 2.628e+01	 -5.515e-09	 2.428e+01	 9.700e-11	 2.032e+01	 2.630e-10	 6.538e+00	 1.339e-09	 nan	 nan	 
1.334e+04	 2.628e+01	 -5.229e-09	 2.428e+01	 9.197e-11	 2.032e+01	 2.493e-10	 6.538e+00	 1.269e-09	 nan	 nan	 
1.349e+04	 2.628e+01	 -4.972e-09	 2.428e+01	 8.745e-11	 2.032e+01	 2.371e-10	 6.539e+00	 1.207e-09	 nan	 nan	 
1.365e+04	 2.628e+01	 -4.719e-09	 2.429e+01	 8.301e-11	 2.032e+01	 2.251e-10	 6.539e+00	 1.146e-09	 nan	 nan	 
1.380e+04	 2.628e+01	 -4.490e-09	 2.429e+01	 7.898e-11	 2.032e+01	 2.142e-10	 6.538e+00	 1.090e-09	 nan	 nan	 
1.396e+04	 2.629e+01	 -4.262e-09	 2.429e+01	 7.497e-11	 2.033e+01	 2.033e-10	 6.540e+00	 1.035e-09	 nan	 nan	 
1.412e+04	 2.629e+01	 -4.049e-09	 2.429e+01	 7.123e-11	 2.033e+01	 1.932e-10	 6.541e+00	 9.837e-10	 nan	 nan	 
1.429e+04	 2.629e+01	 -3.841e-09	 2.429e+01	 6.756e-11	 2.033e+01	 1.832e-10	 6.540e+00	 9.332e-10	 nan	 nan	 
